Account_Number,Batch_Number,Lab_Number,PosNo,Assoc_Number,Line_Number,Date_Sampled,Date_Received,Date_Reported,Grower,Field_ID,Sample_ID,Submitted_by,Company,Address_1,Address_2,City_State_Zip,Depth_1,Soil_pH,Buffer_pH,Lime_Legume_T_A,Lime_Non_T_A,Excess_Lime,Soluble_Salts,OM_pct,NO3_D1_ppm,NO3_D1_lbs_A,NO3_D2_ppm,NO3_D2_lbs_A,NO3_D3_ppm,NO3_D3_lbs_A,NO3_Total_lbs_A,NO3_Total_Depth,Bray_P1_ppm,Bicarb_P_ppm,Bray_P2_ppm,Mehlich2_P_ppm,Mehlich3_P_ppm,SO4_ppm,ExchK_ppm,ExchCa_ppm,ExchMg_ppm,ExchNa_ppm,Zn_ppm,Fe_ppm,Mn_ppm,Cu_ppm,Boron_ppm,CEC_me_100g,Base_Sat_pct,H_Sat_pct,Ca_Sat_pct,Mg_Sat_pct,K_Sat_pct,Na_Sat_pct,SOL_Ca_me_L,SOL_Mg_me_L,SOL_Na_me_L,SAR,ESP,Gypsum_T_A,Sand_pct,Silt_pct,Clay_pct,Soil_Texture,Cl_D1_ppm,Cl_D1_lbs_A,Cl_D2_ppm,Cl_D2_lbs_A,Cl_Total_lbs_A,NH4_D1_ppm,NH4_D1_lbs_A,Al_ppm,Total_Nitrogen_pct,xCrop_Name,xCrop_Yield_Unit,xRec_N_lbs_A,xRec_P2O5_lbs_A,xRec_K2O_lbs_A,xRec_S_lbs_A,xRec_Zn_lbs_A,xRec_MgO_lbs_A,xRec_Fe_lbs_A,xRec_Mn_lbs_A,xRec_Cu_lbs_A,xRec_B_lbs_A,xRec_Cl_lbs_A,xRec_Lime_T_A,HM_As_ppm,HM_Ba_ppm,HM_Cd_ppm,HM_Cr_ppm,HM_Co_ppm,HM_Pb_ppm,HM_Mo_ppm,HM_Ni_ppm,HM_Se_ppm,HM_Ag_ppm
42220,121613,1167179,92,1167176,4,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,D4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.5,,,,N,1.5,1.3,2,7,,,,,,,,18,,,,88,520,1260,518,679,0.7,32.6,8,2.5,1.1,14.9,100,0,42,29,9,20,1.46,0.81,15.05,14.13,20,3.1,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167180,93,1167176,5,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,E4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.1,,,,N,1.6,2.8,5.1,18,,,,,31,24,,41,,,,100,1377,1380,175,191,2,52,9.6,3,1.5,12.7,100,0,55,11,28,6,4.32,1.07,7.48,4.56,6,0,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167181,94,1167176,6,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,E4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.2,,,,N,2.16,1.3,3.6,13,,,,,,,,19,,,,180,679,1190,285,413,0.6,27.5,9.8,1.8,1.1,11.9,100,0,53,20,15,12,6.98,4.09,21.65,9.2,12,1.5,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167183,96,1167183,1,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,F4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.3,,,,N,1.18,2.5,4,14,,,,,26,24,,41,,,,43,1314,1360,145,87,1.9,50.8,9,2.9,1.4,11.8,100,0,58,10,29,3,2.5,0.44,3.47,2.86,3,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167184,97,1167183,2,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,F4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.3,,,,N,1.78,1.5,3.4,12,,,,,,,,22,,,,116,601,1310,400,481,0.8,40.5,7.8,2.6,1.2,13.5,100,0,52,25,11,12,2.55,1.43,12.34,8.75,12,2.2,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167185,98,1167183,3,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,G4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.4,,,,N,0.8,2.4,3.2,12,,,,,22,24,,31,,,,34,1165,1320,161,135,1.2,30.3,11.6,2.3,1,11.5,100,0,57,12,26,5,1.54,0.11,3.59,3.95,5,0,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167186,99,1167183,4,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,G4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.3,,,,N,2.18,1.3,2.8,10,,,,,,,,18,,,,113,517,1610,558,818,0.5,34.6,6.6,2.5,1.1,17.6,100,0,50,26,8,16,2.21,1.17,14.77,11.36,16,2.8,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167187,100,1167187,1,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,A5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.5,,,,N,0.82,2.5,1,4,,,,,6,24,,37,,,,28,936,1700,178,71,5,42.1,6.9,2.8,1.3,12.7,100,0,66,12,19,3,2.34,0.59,3.1,2.56,3,0,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167188,101,1167187,2,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,A5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.4,,,,N,0.92,1.5,0.6,2,,,,,,,,18,,,,34,596,1260,178,189,1.7,47.7,16.5,3.2,1.2,10.1,100,0,61,15,15,9,2.55,0.59,8.45,6.74,9,1.9,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167189,102,1167187,3,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,B5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.7,,,,N,1.34,2.5,1.8,6,,,,,10,24,,39,,,,14,849,1410,196,90,2.7,33.5,10.5,2.4,1,11.3,100,0,63,14,19,4,1.4,0.2,3.16,3.53,4,0,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167190,103,1167187,4,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,B5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.7,,,,N,1.02,1.4,1.1,4,,,,,,,,19,,,,25,505,1220,298,389,1.2,19.3,9.1,1.5,0.6,11.6,100,0,52,21,11,16,0.69,0.01,6.89,11.65,16,2.8,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167191,104,1167187,5,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,C5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.7,,,,L,1.08,2.4,1.1,4,,,,,8,24,,52,,,,34,966,1660,258,140,6.4,40.3,7.3,2.9,1.4,13.5,100,0,61,16,18,5,2.26,0.72,5.18,4.24,5,0,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,
42220,121613,1167192,105,1167187,6,,12/16/2013,1/8/2014,PCP FIELD 4,F4 12 06 2013,C5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,24-Dec,8.7,,,,N,1.34,1.4,1,4,,,,,,,,26,,,,55,574,1430,271,403,2.1,34.8,6.8,2.4,1,12.6,100,0,56,18,12,14,2.04,0.55,11.38,10,14,2.5,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194749,13,1194749,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,1.36,2.8,23,83,,,,,83,12,,61,,,,81,846,1510,100,73,1.6,64.8,10.9,3.4,1.3,10.9,100,0,71,8,20,1,7.39,1.44,3.24,1.54,1,0,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194750,14,1194749,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,B1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.5,,,,L,1.16,2.6,37.2,134,,,,,134,12,,60,,,,61,809,1590,112,76,1.7,66.5,8.9,3.3,1.3,11.3,100,0,73,8,18,1,7.63,1.49,3.72,1.74,1,0,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194751,15,1194749,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,C1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.2,2.9,17.7,64,,,,,64,12,,58,,,,74,987,1600,118,99,1.6,58.7,7.6,3.2,1.5,11.9,100,0,69,8,21,2,6.57,1.33,4.2,2.11,2,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194752,16,1194749,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,D1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,1.34,3,22.6,81,,,,,81,12,,63,,,,62,861,1530,154,160,1.9,77.6,7.8,3.7,1.7,11.8,100,0,66,11,19,4,5.02,1.43,6.22,3.46,4,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194753,17,1194749,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,E1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.14,2.5,19.3,69,,,,,69,12,,58,,,,35,745,1280,147,169,1.5,61.4,8.7,3.1,1.4,10.3,100,0,62,12,19,7,2.38,0.83,6.77,5.34,7,0,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194754,18,1194749,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,F1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.02,2.5,22.8,82,,,,,82,12,,62,,,,48,830,1400,162,118,1.4,47.1,7.8,2.5,1.4,11,100,0,65,12,19,4,3.84,1.05,5.03,3.22,4,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194755,19,1194755,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,G1,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,0.94,3.3,23.6,85,,,,,85,12,,67,,,,51,901,1620,169,115,2.1,59.8,7.3,2.9,1.6,12.3,100,0,68,11,19,2,5.11,1.23,3.94,2.21,2,0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194756,20,1194755,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.5,,,,L,2.18,2.8,6.1,22,,,,,22,12,,68,,,,157,798,1780,88,62,1.5,63.3,9,3.2,1.3,11.9,100,0,76,6,17,1,15.63,2.47,3.55,1.18,1,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194757,21,1194755,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,B2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,2.02,2.8,11.3,41,,,,,41,12,,65,,,,158,897,1850,79,39,1.6,61.1,7.5,3.1,1.3,12.4,100,0,75,5,19,1,20.69,2.38,2.3,0.68,1,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194758,22,1194755,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,C2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,2.36,2.6,19.5,70,,,,,70,12,,52,,,,147,858,1830,103,77,1.4,48.7,6.8,2.9,1.4,12.5,100,0,74,7,18,1,17.41,2.8,4.4,1.38,1,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194759,23,1194755,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,D2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,2.72,2.7,17.9,64,,,,,64,12,,56,,,,192,751,1760,132,179,1.3,51.4,5.7,2.7,1.4,12.6,100,0,72,9,15,4,24.55,5,12.83,3.34,4,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194760,24,1194755,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,E2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,1.76,2.6,17.2,62,,,,,62,12,,57,,,,120,818,1590,96,79,1.6,51.8,5.8,3.2,1.3,11.2,100,0,73,7,19,1,17.51,2.51,4.85,1.53,1,0,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194761,25,1194761,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,F2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,1.98,2.2,13.3,48,,,,,48,12,,47,,,,170,647,1720,141,140,1.3,42.1,7.1,2.8,1.2,12,100,0,74,10,14,2,21.47,4.68,8.73,2.41,2,0,,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194762,26,1194761,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,G2,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,2.04,2.3,14.9,54,,,,,54,12,,49,,,,140,854,1770,108,59,1.2,36.9,6.2,2.2,1.3,12.2,100,0,74,7,18,1,19.03,2.87,3.35,1.01,1,0,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194763,27,1194761,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.5,,,,L,1.52,2.6,28.9,104,,,,,104,12,,62,,,,59,836,1460,107,60,1.6,58.9,9,3.2,1.2,10.6,100,0,71,8,20,1,6.54,1.42,3.01,1.51,1,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194764,28,1194761,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,B3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,1.62,2.5,21.6,78,,,,,78,12,,51,,,,76,873,1540,100,67,1.6,66.7,9.3,3.2,1.3,11.1,100,0,71,8,20,1,5.71,1.06,2.66,1.45,1,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194765,29,1194761,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,C3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.9,,,,L,1.32,2.5,27.5,99,,,,,99,12,,63,,,,36,835,1350,124,111,1.6,56.5,9.3,3.1,1.3,10.4,100,0,65,10,21,4,3.46,0.97,4.82,3.24,4,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194766,30,1194761,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,D3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.56,3,27,97,,,,,97,12,,65,,,,56,934,1320,119,117,1.5,47.6,8,2.7,1.4,10.5,100,0,65,9,23,3,3.98,1.1,4.9,3.07,3,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194768,32,1194768,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,E3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.72,2.9,20.6,74,,,,,74,12,,65,,,,78,1011,1520,132,139,1.5,48.9,6.2,2.9,1.4,11.9,100,0,65,9,22,4,5.69,1.47,6.64,3.51,4,0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194769,33,1194768,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,F3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.32,2.7,26.6,96,,,,,96,12,,60,,,,31,890,1490,150,147,1.8,50.4,7.2,3.1,1.3,11.6,100,0,64,11,20,5,3.15,0.97,5.8,4.04,5,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194770,34,1194768,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,G3,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.42,3,32.6,117,,,,,117,12,,52,,,,31,955,1420,163,156,2.1,45.2,9.2,3.2,1.4,11.6,100,0,62,12,21,5,3.4,1.23,6.29,4.13,5,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194771,35,1194768,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,1.46,2.6,19.2,69,,,,,69,12,,51,,,,65,1098,1360,89,35,1.5,54.4,7.5,3.1,1.2,10.5,100,0,65,7,27,1,6.77,1.09,1.67,0.84,1,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194772,36,1194768,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,B4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,1.36,2.5,10.2,37,,,,,37,12,,51,,,,75,1156,1340,103,45,1.6,66.6,9.7,3.2,1.4,10.7,100,0,63,8,28,1,4.03,0.94,1.79,1.14,1,0,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194773,37,1194768,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,C4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.7,,,,L,1.32,2.6,21.4,77,,,,,77,12,,49,,,,52,1097,1300,132,64,1.6,54.8,8.9,3.1,1.4,10.7,100,0,63,10,26,1,3.65,1.06,2.42,1.58,1,0,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194774,38,1194774,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,D4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.68,2.8,25.9,93,,,,,93,12,,48,,,,60,962,1290,198,169,1.4,47.5,7.7,3,1.3,11.3,100,0,58,15,22,5,2.81,1.28,5.92,4.14,5,0,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194775,39,1194774,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,E4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.9,,,,L,1.3,2.6,18.2,66,,,,,66,12,,52,,,,63,1116,1230,125,136,2,53.7,8.8,3,1.5,10.6,100,0,59,10,27,4,2.57,0.8,4.51,3.47,4,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194776,40,1194774,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,F4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.9,,,,L,1.18,2.6,17,61,,,,,61,12,,52,,,,49,1295,1420,148,77,1.6,46.4,7.6,2.9,1.2,12,100,0,61,10,28,1,2.67,0.82,2.27,1.72,1,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194777,41,1194774,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,G4,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.8,,,,L,1.42,2.9,22.4,81,,,,,81,12,,57,,,,39,1215,1450,135,72,1.9,47.3,9.7,3.1,1.3,11.8,100,0,63,10,26,1,2.43,0.77,2.34,1.85,1,0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194778,42,1194774,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.9,,,,H,1.58,2.9,13,47,,,,,47,12,,76,,,,63,1135,1800,189,59,6.9,79.9,7.9,3.8,1.9,13.7,100,0,67,11,21,1,5.01,1.69,2.46,1.34,1,0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194779,43,1194774,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,B5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.1,,,,H,1.26,2.8,20.6,74,,,,,74,12,,65,,,,31,997,1450,192,97,3.8,50.8,6.5,3.5,1.6,11.8,100,0,61,14,22,3,1.46,0.63,2.73,2.67,3,0,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194780,44,1194780,1,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,C5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.1,,,,H,1.3,3.4,23.4,84,,,,,84,12,,81,,,,56,960,1500,195,58,6.6,57.8,5.8,3.9,1.9,11.8,100,0,64,14,21,1,4.13,1.89,2.88,1.66,1,0,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194781,45,1194780,2,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,D5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.3,,,,H,1.3,2.9,19,68,,,,,68,12,,64,,,,52,1054,1470,271,170,3.9,43.2,5.8,3.4,1.8,13.1,100,0,57,17,21,5,1.92,1.17,5.29,4.26,5,0,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194782,46,1194780,3,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,E5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8,,,,H,1.12,3.3,29.9,108,,,,,108,12,,82,,,,36,959,1430,221,118,3.7,54.2,6.9,3.6,1.6,12,100,0,62,15,20,3,3.06,1.32,4.26,2.88,3,0,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194783,47,1194780,4,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,F5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.9,,,,H,1.66,3.4,26.5,95,,,,,95,12,,94,,,,78,1126,1670,275,85,9.1,65.6,7.8,4.1,2.1,13.9,100,0,62,16,21,1,4.94,2.72,3.19,1.63,1,0,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194784,48,1194780,5,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,G5,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,8.2,,,,H,1.04,2.7,25.7,93,,,,,93,12,,85,,,,49,934,1490,242,133,4.7,59.1,6.7,3.6,1.9,12.4,100,0,61,16,19,4,2.49,1.34,4.51,3.26,4,0,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,
42220,60514,1194785,49,1194780,6,,6/5/2014,6/30/2014,PCP FIELD 4,F4 5 21 14,A6,BILL SCHEURER,PACIFIC COAST PRODUCERS,8080 RAILROAD AVE,PO BOX 254,PALERMO CA  95968,0-12,7.6,,,,L,1.88,2.2,25.5,92,,,,,92,12,,47,,,,194,803,1810,118,84,1.4,59.4,9.6,3.2,1.3,12.5,100,0,75,8,16,1,16.08,2.73,3.79,1.24,1,0,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,
